"day","aliveThatDay","diedThatDay","totalDeaths",
"0","10","0","0",
"1","11","0","0",
"2","11","0","0",
"3","11","0","0",
"4","12","0","0",
"5","12","0","0",
"6","12","0","0",
"7","13","0","0",
"8","14","0","0",
"9","14","0","0",
"10","15","0","0",
"11","15","0","0",
"12","16","0","0",
"13","17","0","0",
"14","18","0","0",
"15","19","0","0",
"16","19","0","0",
"17","20","0","0",
"18","20","1","1",
"19","22","0","1",
